id,target
Id_3s5dygyuvl,19362000.0
Id_e7025y7c7l,31634600.0
Id_jhwzts01oo,55997000.0
Id_arl6ruf1fy,15814700.0
Id_9m2xwqxwyx,42417000.0
Id_am23g8dck3,26098000.0
Id_4bay5r2p9e,32116000.0
Id_soqao0xhpn,39998000.0
Id_m79280rnhh,15916100.0
Id_5qmcfi863s,33916100.0
Id_ec91cy7j6v,69487000.0
Id_5w3wazxkx7,51196000.0
Id_8rumq578cw,38513000.0
Id_kspck14lgl,5223200.0
Id_blxrdr3ge2,27504100.0
Id_ocf10ig1bb,37975000.0
Id_3yt2zv1grk,76593000.0
Id_0dqoqty2o5,48530000.0
Id_r28c7ibghq,32772000.0
Id_h0fvkz24fv,34141000.0
Id_z3ar5zp17b,79801000.0
Id_mxewcgilaq,28707600.0
Id_78t3z2uymi,19332500.0
Id_97tb5i0zxw,24112300.0
Id_vcnpwczoe3,40342000.0
Id_4cf77qflt9,42597000.0
Id_kqxcvvi8sw,32305000.0
Id_0hn8zt2vaj,18369000.0
Id_j3q7m4z3t4,20577600.0
Id_m43f620cfi,16324500.0
Id_tu27pf5hj5,38377000.0
Id_1gd0ro5uxv,40572000.0
Id_0w6kop2r6u,37734000.0
Id_0g3dj6zrq1,28569000.0
Id_w4ftzgmteo,28294700.0
Id_vdxb9t46fy,72010000.0
Id_5i6200z1yc,52544000.0
Id_bp71wtiy1y,41703000.0
Id_5glhaklkn4,24709400.0
Id_driwfaf24o,89693000.0
Id_wem0f8tz3r,2239820.0
Id_k1g39qoh9c,54110000.0
Id_vqy43pj08t,46145900.0
Id_36r0yvljh8,16513740.0
Id_j97gwg0dq4,25877000.0
Id_gkf8cqfmwy,8658400.0
Id_x2cgt859ur,21964000.0
Id_2vxu7q8s7n,23669300.0
Id_ms9i3w45sh,26530000.0
Id_k70ulfr45f,26743400.0
Id_z1myys9qc8,26880000.0
Id_t61jvav6dn,24009600.0
Id_a7xsgzxky5,16409300.0
Id_r907zb66ot,41143000.0
Id_gxdc86uopj,25856000.0
Id_vqmyyj9prz,42591000.0
Id_ktnouq2i68,62621000.0
Id_rlwqu36emu,54212000.0
Id_mf2xqef5re,43092000.0
Id_yjqf8wjx6o,76406000.0
Id_47mui18dbo,26509400.0
Id_dej7axhate,16048700.0
Id_dfs9a4ojmo,28681000.0
Id_wlznrpki2f,37456000.0
Id_3cdefs4nw0,53446500.0
Id_opg8qhvemh,94173000.0
Id_4djb3us0x8,29969000.0
Id_bl102lplxz,10912200.0
Id_ayof2jo0p4,26735800.0
Id_tmeuwrgzz0,27627000.0
Id_e6fjn5hott,11945900.0
Id_486gqn1u8y,57328000.0
Id_isz6eja30k,35029000.0
Id_x92ocmr0lx,26199000.0
Id_4bfbhyniwg,45782300.0
Id_4ffc83mlis,74677000.0
Id_vft0bbi6fw,43227000.0
Id_0mkv2q1rfe,31488200.0
Id_fokqrw44pq,62840000.0
Id_pa3e67jxwp,47315000.0
Id_g0168e6x1u,48795000.0
Id_hh6o81chzn,24149500.0
Id_rfl2sdac9v,1738360.0
Id_lgad7t9ah6,47250000.0
Id_lxg0qpycmu,76732000.0
Id_ffhbwedjr4,27725000.0
Id_x4n161paw2,27461000.0
Id_578h8cvhqk,151368000.0
Id_yjbgds2f7q,32800000.0
Id_8lg2tb5c80,70636000.0
Id_q1tz1o8962,18707900.0
Id_r271aa9vpr,91021000.0
Id_gxgijjorsi,6450000.0
Id_asc1m963ia,46857000.0
Id_bb6tm3uyrf,81282000.0
Id_dorzhfbthx,78133000.0
Id_33h4uwn1p6,47479000.0
Id_j9ivcct1lz,51992000.0
Id_cpxppq55z6,11904600.0
Id_gfjdr61a3c,52343200.0
Id_ui4t0p4j0y,26010000.0
Id_1lvx08w00i,42089000.0
Id_gtfh4arlyh,28096600.0
Id_ym14zh6d4f,39048000.0
Id_139l0khs58,29068800.0
Id_gx3e0uredy,16284600.0
Id_uvxqlx12jw,43082000.0
Id_cvc5sn7mbo,6636150.0
Id_m5vkg6kem6,48686000.0
Id_rv6dt7odcx,29048000.0
Id_ozw9qajipa,13694000.0
Id_r7no2rbgxy,28895000.0
Id_06cnrh8618,22721000.0
Id_koxudmxiz0,80154000.0
Id_sqm2nalwfg,53025500.0
Id_lvtui4ixte,23749300.0
Id_tnm4nalibf,36577000.0
Id_ewr5h7wczw,43347000.0
Id_w26hdwrqcc,12629600.0
Id_a3dfc761e8,40891000.0
Id_i5zylx3yz9,9595600.0
Id_j8x62o5fm5,41936000.0
Id_8yocynqxun,43243000.0
Id_e4qp8bk5co,52655000.0
Id_78u9vtld4a,12687800.0
Id_19oee8187r,23249000.0
Id_rh9b52jtc9,48854000.0
Id_bvur2nw1fl,53502000.0
Id_og4wu44mlv,51878000.0
Id_iu7hfe9fbu,20572480.0
Id_48uhp9a3r6,31302000.0
Id_eopbu5rc6d,28896000.0
Id_7nuak6wvzx,28341000.0
Id_lnp78qwhwg,6273200.0
Id_e2n2w2pz4s,79892000.0
Id_vqx0k2z6l5,37384000.0
Id_xq16epg4zs,25235600.0
Id_ik7exw984d,30141000.0
Id_os88nj2q8r,31887000.0
Id_gisyqua9tz,56576000.0
Id_x2t9xqusl0,25295400.0
Id_ejhls21o0s,68447000.0
Id_7aawp1viqa,26244000.0
Id_geg532q5wl,22006000.0
Id_3ah6m2h15t,22198100.0
Id_rckdo8k04r,48236000.0
Id_eph124dv6j,48883900.0
Id_aqytmvzsnz,24501400.0
Id_r12zj30fob,19833400.0
Id_flcbwx1xfx,42943400.0
Id_crwidchhc4,42926000.0
Id_n7kgoeeuom,17772100.0
Id_9fdzjsgglo,26108900.0
Id_t7n3byxlc7,55339000.0
Id_t5iqvco3qo,46827000.0
Id_ntqjarkzoh,40518000.0
Id_z03fn9sjm8,54682000.0
Id_jwwlj4nvfd,6676540.0
Id_c070v5kmf3,19232000.0
Id_8fjml98ffo,29404000.0
Id_usyub0pmft,20177560.0
Id_pu1mc7mlx1,26166800.0
Id_9lmblxr6jg,46992000.0
Id_5sh2zyzmt4,51532000.0
Id_23qj5aikql,33079000.0
Id_p4h1qpbf1u,62938000.0
Id_jivkowfdph,34709000.0
Id_1cl68v49w7,4907800.0
Id_plg0sdn2sw,39966000.0
Id_428jbdfn5r,36788000.0
Id_7ho5z2hg7e,11944500.0
Id_ysl1w5dmds,48326000.0
Id_mzpmcxb1da,30960500.0
Id_t50udznyuh,47925000.0
Id_eweuv6ehoe,42452000.0
Id_pmk8slhmc8,16450800.0
Id_o01jr1sn0z,42265000.0
Id_0200w6um1f,27769000.0
Id_kzsyizbvrw,86568000.0
Id_g70mkry9vj,48863000.0
Id_h2ttijd5cg,157898000.0
Id_j0dl4jwf66,10448330.0
Id_8bcmk2199x,34101000.0
Id_hj02o05jx6,51298000.0
Id_o8o7kf4zdi,67411000.0
Id_cqqmd534a7,70552000.0
Id_bu611bdxl3,49413600.0
Id_mvk6cpgszf,18340000.0
Id_xxu903ppjf,41497000.0
Id_kwbi8lg4ig,51623000.0
Id_frszw9busg,11354400.0
Id_nm3jhtl3mq,55237000.0
Id_ptqvrvsk5d,25938000.0
Id_irhkxlpbth,27972000.0
Id_qr14jsyfbt,25142000.0
Id_pfqktaz0jx,28031600.0
Id_wly2d6yzhe,38342000.0
Id_ehk9cfz4nb,27611000.0
Id_63nxbdxt8t,66070000.0
Id_h2t4n4ois7,13911400.0
Id_itu3tj8sub,39751000.0
Id_yw02j42hzk,41393000.0
Id_7kpsrlqji7,48927000.0
Id_b9779fizw8,40195000.0
Id_jw31i86dms,9975400.0
Id_cs8g9hs644,40698000.0
Id_4cpv1ta25b,27798000.0
Id_0p384ijqxp,49015000.0
Id_h2gp74nt4j,33855000.0
Id_nqwaw916wb,105089000.0
Id_yqlteso5s2,51851000.0
Id_5n6qudyco3,37484000.0
Id_r7qtnmzpca,13344600.0
Id_11fnph0pf1,44398000.0
Id_p1b07bfpm0,40003000.0
Id_q1b2j8wc2m,9509900.0
Id_09zn28x60l,9024100.0
Id_lr6sylbvk0,50012000.0
Id_o9fa8g24a7,77168000.0
Id_qhnbw4l2ef,30238000.0
Id_1t5dminy2a,50442000.0
Id_lflxcrmv3z,74672000.0
Id_1o4jxqa6hr,102425000.0
Id_ffxqv0yqek,38703300.0
Id_vhuk2xuzsx,58956000.0
Id_lt3j6gvm7g,72579000.0
Id_7a0w8rjttk,10410000.0
Id_hujly29ij1,25453600.0
Id_1ev9pungk2,38704000.0
Id_lpxjrzvs2v,16342500.0
Id_vwwp769w61,57037000.0
Id_o7fyy7f5nc,24688000.0
Id_cxy2t228mx,42937000.0
Id_fcxr2imnsi,13030600.0
Id_tsdvy2tt3p,12445100.0
Id_erpxp8pf1u,12420300.0
Id_acswh62nrh,15960900.0
Id_ymalakm4bv,117606000.0
Id_bw16piw492,24672400.0
Id_r2rrhbf9ob,83119000.0
Id_dh3nmri2kg,36307500.0
Id_d3g8ef31j7,43478000.0
Id_oeurui3b06,89748000.0
Id_dfke9ebklb,45723900.0
Id_33m43fybe2,72299000.0
Id_hkztrtrwov,27249000.0
Id_alygz7n9uf,53770000.0
Id_0yh7iqysss,41945000.0
Id_ykmnabfvtt,92647000.0
Id_paaizh5qpo,60778000.0
Id_7599k3heiu,77149000.0
Id_py7cf7nbnw,47287000.0
Id_sboa7puafb,21539000.0
Id_gi6i8ilqjo,67962000.0
Id_s9tf8n0t3u,27017200.0
Id_hdmip2zqj1,40950000.0
Id_ou5tht0g6q,41260000.0
Id_8bkbmpjhpx,19933100.0
Id_5jeus1xyfi,24679900.0
Id_bgbc3n67fo,17589900.0
Id_owat164ohg,31220000.0
Id_cdv6drprxf,10301900.0
Id_jjz15x0anh,34871900.0
Id_q9g51wv08q,87667000.0
Id_0d9cyg4dte,40278000.0
Id_ogeumdemfr,23391300.0
Id_1yc1c2xm2l,44055000.0
Id_3szs3ghnby,1021750.0
Id_wi1zc3fwqq,81121000.0
Id_gtn71hy5tk,57055000.0
Id_z0nfk14u6x,29122000.0
Id_nsu23d9coz,16166500.0
Id_qhjymozp22,18037200.0
Id_evcsmqztyq,30451000.0
Id_r2dg0267dg,31853000.0
Id_bv5x3u3mrn,29301000.0
Id_fv905ie7lt,21261400.0
Id_5yh5ztk9lc,24106400.0
Id_9klfjd2t3n,85432000.0
Id_vbwut4t185,75457000.0
Id_4web59czik,39982000.0
Id_epzxkx1f2q,8612300.0
Id_ofxfksag7m,29204000.0
Id_8moy0ba4jh,75231000.0
Id_fwdz5tcg3r,19913000.0
Id_3ahrv2w8gb,32188000.0
Id_907mn56m5t,30751000.0
Id_5939ir8k6k,23796400.0
Id_9dpga56m56,28395000.0
Id_e1n74wd6ee,17201700.0
Id_cx9iolhpsw,42283000.0
Id_iwqnmm3o0h,26140000.0
Id_e4jkje1vd5,49316000.0
Id_nzz5laa70a,33049000.0
Id_ipka33g3e8,9575000.0
Id_hff0ffc8q3,45690000.0
Id_xlrltx5vg1,26860000.0
Id_udv6axlxgo,9994100.0
Id_yt9wm2qmj9,7228400.0
Id_ndhmu35w0x,65829000.0
Id_ae77l9cncb,72226000.0
Id_o35y2iqub2,39982000.0
Id_z72pctdcqj,28892800.0
Id_fovyqaozmi,40032000.0
Id_9kg2gomkck,57843000.0
Id_edrztdsxxr,18636000.0
Id_hp9sxybk7p,56256000.0
Id_hhdis13cyr,8671500.0
Id_84kb89mpec,39680100.0
Id_j4x5bjvlxq,24944000.0
Id_8u7r1z2np6,29521600.0
Id_zk0ln1qg5n,74839000.0
Id_fik8t5gq0v,26309500.0
Id_nq3hhor37j,33013000.0
Id_0em6gw7n68,4312900.0
Id_6h16kid0mz,29609000.0
Id_1uk9ih1s4d,18841400.0
Id_cosvy7iil6,48153000.0
Id_79cihq2hqt,75742000.0
Id_em9fz6klot,33775000.0
Id_e95c07zxo0,27187600.0
Id_tgwk8whcm3,13216200.0
Id_9ead1xyj56,88719000.0
Id_urubulqw1o,36908600.0
Id_p13l8hn33l,33692000.0
Id_axk42lj1yk,29624000.0
Id_1ndnc8s4h5,31918000.0
Id_i6u1tqux75,94819000.0
Id_llkxj6nkik,12147000.0
Id_ynucyuicpz,89833000.0
Id_fwelbtoock,42964000.0
Id_d1zviqalj5,30329000.0
Id_df7ankleqz,40863000.0
Id_9aswkhu4oj,49152000.0
Id_vynsr7vqhx,39290500.0
Id_tuidr6rxof,48573000.0
Id_as2qeiygm2,46641900.0
Id_nqf8hbvf53,71575000.0
Id_t995icoaus,26028000.0
Id_glhywbkfgr,42233000.0
Id_znofasbet3,32723000.0
Id_zs20xdjm81,23700300.0
Id_jr4u8mk3o2,47885000.0
Id_ruf60f6bmv,40540000.0
Id_chth8q9uuz,41048000.0
Id_nkk74tlc4h,9525400.0
Id_12qyg8ggk3,140201000.0
Id_5ibv7pu4jq,28384000.0
Id_npmyn3vx4t,15945000.0
Id_rip4ladw80,66185000.0
Id_l043c6ppq0,60161000.0
Id_ays1hex07s,24375000.0
Id_qu6egvdzjr,38836000.0
Id_o8v5ng9e06,43292000.0
Id_cs3z0fa7nm,36975000.0
Id_eqxgndb3wb,70667000.0
Id_w60occzdoo,8553900.0
Id_dhszpox983,38008000.0
Id_bj91usblqh,68932000.0
Id_d4tpklyg78,41884000.0
Id_5bau3h2ozd,73878000.0
Id_97rns6g2ff,51445000.0
Id_ln18yq5ul3,55843200.0
Id_3f7mh8650u,3174900.0
Id_ynemt6y9l8,49557000.0
Id_u80udukcrg,10723400.0
Id_isejc0fdlb,94039000.0
Id_tdfjurejaw,64880000.0
Id_i4ecu4bklg,35814000.0
Id_5gi01tr1ck,75315000.0
Id_2khlyw3b4d,30497000.0
Id_1rhoo4xey1,31673000.0
Id_3nhj4o6p9h,32732000.0
Id_z9lra9wyu2,52207500.0
Id_evfv9r9kni,47741000.0
Id_fsc3udhhx0,71372000.0
Id_d85c9o9ryt,28838600.0
Id_ci5lfkeifl,32684000.0
Id_2zrn3nkr4d,96615000.0
Id_8aho4dh3fx,61102000.0
Id_mcpyu6tv9o,69667000.0
Id_xf8v1snf2u,7829200.0
Id_ku6setbrrw,44542000.0
Id_k0mjwwud0w,42431000.0
Id_q27fvju0sf,27846000.0
Id_ccq2enenz0,26420000.0
Id_vjb5mtqljf,85492000.0
Id_mkp1dxw0zq,41665000.0
Id_t1fang8xx2,44735700.0
Id_6b218ast48,60474000.0
Id_vjle6kz6jd,30844000.0
Id_e0rcbpbuaa,23242700.0
Id_ma6dqx2wux,22729500.0
Id_naarde15dg,6997200.0
Id_nc128dzkjh,27251000.0
Id_0cq41u3g5o,58996000.0
Id_32f9082576,29168000.0
Id_n6ewgyifkl,9022700.0
Id_plygb3sdic,136451000.0
Id_fjx95lxtoq,21712900.0
Id_12rjqfxxrr,10333400.0
Id_q74yg2mfyd,15385800.0
Id_ojpsve1df2,98180000.0
Id_4fnn8hpq0k,41830900.0
Id_p8wdkan948,17264000.0
Id_8xze8cpiht,78320000.0
Id_clhcbzj8nb,46813000.0
Id_cq829jyg0a,30347000.0
Id_yx67liiluh,96781000.0
Id_pbum6z78g8,26638000.0
Id_hmvgvyre3k,47682000.0
Id_jewaxkksj6,82279000.0
Id_l17m3wwebt,24362900.0
Id_11zi7hpmnb,20199000.0
Id_403xbr4fyv,8532200.0
Id_6q4yxrl22q,67592000.0
Id_j5xvu5i9dc,18516000.0
Id_xo4kahsme3,26055000.0
Id_j8tbterf3r,65007000.0
Id_akmd1qt89g,13802400.0
Id_voorzgp152,42001000.0
Id_lk6knksehb,7313100.0
Id_l8m9u1vpij,26089600.0
Id_9w333y34f5,37037500.0
Id_u23ttace1n,41323000.0
Id_gttdi5aynh,38131000.0
Id_y6osskorpn,43713000.0
Id_tov4n0jump,49011000.0
Id_61oeotlshu,3358900.0
Id_2tvb5hf8n3,71089000.0
Id_s5wkmov9vi,26422500.0
Id_n03n3hn21f,67402000.0
Id_es0xk0pf4c,35891000.0
Id_5tetn0fnyo,54475000.0
Id_eu5uf40vx3,15466900.0
Id_izes2ew5uk,53077000.0
Id_hkk9e2mg4u,11717100.0
Id_x4hidu8ljq,42933000.0
Id_sa1lt7fec0,10629000.0
Id_zlzta802en,74157000.0
Id_47axovh324,48556000.0
Id_1vj4tseg9k,11151100.0
Id_5y33nnreo3,8086100.0
Id_gjck3w9ksd,94402000.0
Id_zj6rq5zzf8,2496100.0
Id_n3m7mgijyc,54324000.0
Id_0y42tnr69p,41523000.0
Id_mvkbrvz7pl,41628000.0
Id_vipks1yzah,41394000.0
Id_d3e9ytwrfq,25936000.0
Id_f4rjm0m6zl,38317000.0
Id_xdz14qb6oa,36567000.0
Id_xsha7xpdts,46781000.0
Id_95y8c56a4l,57374000.0
Id_ao6p03f10o,36822000.0
Id_oja3kttfgx,31737000.0
Id_z09t3twi26,36000000.0
Id_4lm3hovdjr,38156000.0
Id_ryqpy1d51p,73336000.0
Id_721b5h6683,20893000.0
Id_82zavggitl,71418000.0
Id_thjt74qrj7,32942000.0
Id_icp83hdxpv,61725000.0
Id_opb2g6xch4,117776000.0
Id_3hj2s6qbuf,11508500.0
Id_2mqlmw4u8v,28059600.0
Id_3jr9gl32ym,62670000.0
Id_yc5p0ujyak,27386000.0
Id_0hff5ky7jm,57529000.0
Id_jy6l6d0112,49647000.0
Id_gayrnc6zsc,32411000.0
Id_urm1387euu,29575000.0
Id_burix8c1gv,13876500.0
Id_oddnwaq61o,65422000.0
Id_a19hgkvb7t,49878000.0
Id_w0b5vzls3y,5040620.0
Id_7lzipw6z2g,17214900.0
Id_x4gn5gmo8u,55822000.0
Id_z1bq9z7y1n,15116200.0
Id_krh5mojtvd,6980200.0
Id_8o1ysevnk9,60497000.0
Id_n1bu8zvwdo,13930500.0
Id_p90lviaefd,39549000.0
Id_amnr3f53f5,58587000.0
Id_6tw5umcfpd,43995000.0
Id_2cgwmigge3,41453000.0
Id_9df45n0b1u,59184400.0
Id_iserrg3fe0,3635700.0
Id_33xb7v4myb,26842500.0
Id_8ts3abj0v0,20753900.0
Id_w1vw32cq4p,21251000.0
Id_g2ame71evd,55370000.0
Id_5xb5uf5fpt,13391300.0
Id_7cjyshswu9,18148600.0
Id_j9pyq41t8t,43653000.0
Id_cg2vg43ms0,37514000.0
Id_6iq3xiv3ie,92652000.0
Id_l0b98rho5w,17358600.0
Id_xpv84ty2b9,58214400.0
Id_l30uv2n2l0,17806500.0
Id_igoj19n38q,52090000.0
Id_yzunr9f27a,26978000.0
Id_k9uwycrnlc,38016000.0
Id_hww74irjzj,32944000.0
Id_wpf501eeal,42670000.0
Id_jhsvlsvgjq,51244000.0
Id_fbzbg8lxfh,26119890.0
Id_6g1hb5c3d1,23490300.0
Id_wbbpaw0lg3,53239000.0
Id_qqb7af850u,38647000.0
Id_7ne9numsmb,25128400.0
Id_wkakn800lk,25057000.0
Id_pb47rap97k,85005000.0
Id_cowf3eqmo6,31264000.0
Id_h2fe4ofjjc,55083000.0
Id_dceyv8m48a,45232000.0
Id_y0ot964q0z,19561000.0
Id_yq12tzhyg4,8372900.0
Id_oi4tpwybme,39303000.0
Id_0p1967odun,35034100.0
Id_eixr7ntwd2,26995500.0
Id_w2k1wntyoq,43792000.0
Id_rx2rfsjiv0,36865000.0
Id_alrc4f5mog,46903000.0
Id_03vtun8ze0,35469000.0
Id_y59cvm5f48,27050000.0
Id_cxj1zigy3q,25546300.0
Id_oxbsnnyow6,26578400.0
Id_t2fty9eb1b,40423000.0
Id_l0yvnf38hv,92392000.0
Id_jc7y6e5644,30679000.0
Id_aokqdwggv1,20311000.0
Id_cjwp82jz73,136525000.0
Id_2eeeii5bck,44320000.0
Id_qly2syzu00,82436000.0
Id_mzsm8l4ktp,41730000.0
Id_kz6zqn2fad,30546000.0
Id_6tr37i1x2k,42231000.0
Id_w3kw3gau2u,31503000.0
Id_txob5o0mxe,69499000.0
Id_uq9sau0hl9,30824000.0
Id_4bno1dxo8x,34410000.0
Id_1ona61b8nq,41835000.0
Id_4usjnvsf93,40056000.0
Id_hy8yyi1bkl,38847000.0
Id_id15dm6oxa,5057700.0
Id_h9tzmerg4z,45320000.0
Id_ebxair18so,43920000.0
Id_jc0jhyd4xs,27387500.0
Id_qx138nux0h,53899000.0
Id_3rmcdhkvi2,72220000.0
Id_6pjh1br6i3,29273000.0
Id_znn12z0of0,29194300.0
Id_4jfcaybfw1,22305000.0
Id_u5rh1sukb7,49112000.0
Id_g4xbj3t9qe,19756500.0
Id_ez2xqpt1i5,42631000.0
Id_yqkyd567fe,14502500.0
Id_o4g603bvh8,33231000.0
Id_jwtlrv76gz,29109000.0
Id_ldsxpedq9j,26247400.0
Id_t9miqohog8,69440000.0
Id_ocqfn4egb7,13430500.0
Id_vijomkw8b5,14241100.0
Id_au9z7o5lsp,53833000.0
Id_n5s8vy3kag,90710000.0
Id_k1j7g17p0n,45597000.0
Id_wfpvwgkkt3,33785000.0
Id_v3k39thej5,16349000.0
Id_og86kjwcsc,9160600.0
Id_wa9mluhusa,10578800.0
Id_dutsmrxra2,25874400.0
Id_rwfqj07r1g,13204300.0
Id_7uoq89z2dl,13069400.0
Id_t1bkfq64om,28807000.0
Id_wanmq2bx18,37315000.0
Id_e1d2py3jjd,9483200.0
Id_nkqz4jvotz,47987000.0
Id_9a5gzdzhsp,17306000.0
Id_f1n2g0xzgr,4841450.0
Id_wkdu5625gp,7360900.0
Id_lyoaizdv6z,43388000.0
Id_euc62ggkty,45794900.0
Id_ctq1q6wjv4,26795000.0
Id_sfjdck2918,12933400.0
Id_7jy0lnt0f8,18926500.0
Id_845vkvymkw,20438600.0
Id_e13tjgshzs,40317000.0
Id_vk2h0gtx3g,46287000.0
Id_ysbk1vuhno,18136900.0
Id_c02v0k9fag,110774000.0
Id_isrmh3eax4,41577000.0
Id_q7ggdrvhvy,24390000.0
Id_3yfmzdnr55,40398000.0
Id_40s78wbet9,40892000.0
Id_k5a8675jwz,67237000.0
Id_isenyicy8a,36846000.0
Id_jyw5ynb9cw,33825000.0
Id_9xja0nzcxv,88244000.0
Id_he1ff5dq2u,11616700.0
Id_dqb037i3b6,63645000.0
Id_zt61421jim,38918000.0
Id_8v8howiaq9,4953960.0
Id_i4xkfhlk6d,41681000.0
Id_833t8oif5m,44628000.0
Id_f5zyjw2qdx,21839800.0
Id_izjnikyict,28710000.0
Id_sqdhls0x1n,33334000.0
Id_odzfw61u4n,27021000.0
Id_mrihnytbi2,46312000.0
Id_6p5d9vxpge,21995200.0
Id_3yewzs7dgb,56227000.0
Id_3sxpv3hqkz,33637000.0
Id_t9786t0b3a,49946000.0
Id_tvtyq574mt,44335000.0
Id_eg1fqrscri,74294000.0
Id_icks0t3yky,128549000.0
Id_7ii0sdmmme,7626100.0
Id_hxko6zvk2m,64635000.0
Id_vn66vkjemw,26396000.0
Id_s3s1m7hwrc,10751700.0
Id_9okkx85p1w,16618500.0
Id_jg6yviksnc,41768000.0
Id_0kjvrtuklr,48534000.0
Id_osbwn3uqow,29697000.0
Id_bz4ya02q0q,35523000.0
Id_flj6guav7o,44294000.0
Id_mvinmg2h6g,7238300.0
Id_8b1sruxjpg,36503000.0
Id_q6kd4m1fxo,56700000.0
Id_7dats2sqw1,4570000.0
Id_p3kqr98hnc,15568300.0
Id_12ik06c119,80993000.0
Id_bi1yveyo6n,92506000.0
Id_zh49ifgk7e,49428000.0
Id_pa41f75yi7,49510000.0
Id_p3o6gn0czr,45237000.0
Id_av08c0lvzs,69355000.0
Id_e57digs71d,42431500.0
Id_x3f99thrl6,39008000.0
Id_711hy8bvm6,95486000.0
Id_j41sze8yvl,69428000.0
Id_fx6bx720yx,40166000.0
Id_l5pt6797su,41084000.0
Id_3la3tvleyz,11012700.0
Id_y1l88z9szd,42597000.0
Id_4v9phd4lk7,23594500.0
Id_qnzupta6qi,25359400.0
Id_c6p0mk4477,35242000.0
Id_j45uvo53m1,21128000.0
Id_x0m6ekax65,41341000.0
Id_53dk9reqhn,46976000.0
Id_nb5n349uos,25626480.0
Id_m3armo5y9b,25502500.0
Id_ofsrp5z03x,26953000.0
Id_gqsh0m8rh6,25475400.0
Id_1vgo8462nn,12973200.0
Id_9wzjqizma1,7496300.0
Id_57qsl92b21,87700000.0
Id_35fmjat5lt,25196000.0
Id_ybu5wfhm2w,15177100.0
Id_f05vm2y68f,24557000.0
Id_tqqiuedkj4,39888000.0
Id_59bnpttofc,52319500.0
Id_7f1w1c5c5i,42037000.0
Id_x20lhn4v8y,26262000.0
Id_i73mj023fd,5220500.0
Id_9114bjjvz0,10748900.0
Id_d22bk9qh2m,20155400.0
Id_k8u406otx9,15142500.0
Id_lbtu2ofw6z,47696000.0
Id_hbyqfi6puz,19322810.0
Id_jc3q9h1tev,8639300.0
Id_3p2gn25kej,8810100.0
Id_qy26pypczm,18112800.0
Id_0wr8xns54t,20679000.0
Id_7dpt79zhfo,28681000.0
Id_79vm0ursrs,41455000.0
Id_juwtb7dvor,61528000.0
Id_990z17aukg,43087300.0
Id_cy3d4081lf,25776400.0
Id_4zaob4rbb9,39837000.0
Id_wl49gz9g0i,47093000.0
Id_u1unyvifay,33068100.0
Id_2w2sfa6xty,48000800.0
Id_yg9z3k0n1y,5509400.0
Id_kg6nawb1l5,39287000.0
Id_mlsa300lsp,20091440.0
Id_yd4ngmlf7l,81289000.0
Id_5h259bqw36,16478000.0
Id_cl8rq1f843,85546000.0
Id_8a9d40so81,19274000.0
Id_oc0h2qhaf4,26548400.0
Id_dy0r7l8aj1,40300000.0
Id_u1rtguxsv4,29614000.0
Id_r9ozitnf72,26753000.0
Id_flp3e8tk7k,67824000.0
Id_le9fshjtz6,43245000.0
Id_ejtu0netf9,29413600.0
Id_sz1ujjvtt7,55328000.0
Id_ujis2p9fpi,27606200.0
Id_h2i8z8dcrl,84482000.0
Id_lqbvslrwxt,86010000.0
Id_si4q9ggjtu,58328000.0
Id_l2oz6urtg1,106072000.0
Id_00jt1lkg1e,98058000.0
Id_qb7bbqiswu,38611000.0
Id_00zdgy7mt1,57145000.0
Id_c50iaqyed6,35209000.0
Id_vrvu2vq1te,79160000.0
Id_n8kfte9qf7,63618000.0
Id_zwvy5n38c1,26541600.0
Id_djzhlgpwvc,6741450.0
Id_i7zw1lnm6b,39465000.0
Id_qemjf77mr2,55926000.0
Id_nfazbyrwd3,15164200.0
Id_hyl0qgdiwo,6728000.0
Id_2gr592bc9b,171179000.0
Id_e7liqku11h,25349400.0
Id_lf7zhoizhd,27028500.0
Id_ww8m537d4g,38540000.0
Id_2vfnn09kwm,42051200.0
Id_3s8bisu7ps,39296000.0
Id_iyggpgcqm8,11099000.0
Id_v3qbcp0zli,8216300.0
Id_84w544dspa,40571000.0
Id_8lka3qex58,65970000.0
Id_hgfaysx3bi,42619000.0
Id_rvcu8yl1nk,40831000.0
Id_ypbp13jjql,37333000.0
Id_acvsuqhl50,40554000.0
Id_d06vuymbun,7243600.0
Id_mehuw9pgg2,47603000.0
Id_ge06jasugb,56206000.0
Id_cqu6l90lf0,40012000.0
Id_h6xsiv5qhl,33131000.0
Id_vb81dwl2wk,13399600.0
Id_j6dcu3kxiq,22444100.0
Id_kgfclvj0xo,83779000.0
Id_g7cafatra8,43012000.0
Id_gevjyl6mmv,37747000.0
Id_6hih8u6lfw,16921400.0
Id_itz0rhitw0,59125000.0
Id_d50odlskzq,18690300.0
Id_l6kp945ayx,10607400.0
Id_u2v02hbgh7,12664700.0
Id_nignxgrmh9,67505000.0
Id_2fora8dg7r,6165200.0
Id_us4x675cnr,70020000.0
Id_51f2achc3l,39096000.0
Id_f9xzv3uche,20826000.0
Id_cygso7j4v1,49394000.0
Id_370pt6lrz3,39926000.0
Id_oepiml9515,59565000.0
Id_dcg2iwnsb7,15136800.0
Id_32fmkphe3z,35500000.0
Id_cqs2knejhg,54241000.0
Id_78q1owvf5i,28069000.0
